conference_id,url,error
118967,https://civilica.com/doc/1902301/,
118967,https://civilica.com/doc/1902272/,
118967,https://civilica.com/doc/1902249/,
118967,https://civilica.com/doc/1902310/,
118967,https://civilica.com/doc/1902266/,
118967,https://civilica.com/doc/1902255/,
118967,https://civilica.com/doc/1902287/,
118967,https://civilica.com/doc/1902327/,
118967,https://civilica.com/doc/1902303/,
118967,https://civilica.com/doc/1902259/,
118967,https://civilica.com/doc/1902290/,
118967,https://civilica.com/doc/1902314/,
118967,https://civilica.com/doc/1902235/,
118967,https://civilica.com/doc/1902250/,
118967,https://civilica.com/doc/1902243/,
118967,https://civilica.com/doc/1902324/,
118967,https://civilica.com/doc/1902318/,
118967,https://civilica.com/doc/1902274/,
133921,https://civilica.com/doc/1900169/,
133921,https://civilica.com/doc/1900116/,
133921,https://civilica.com/doc/1900129/,
133921,https://civilica.com/doc/1900155/,
133921,https://civilica.com/doc/1900109/,
118967,https://civilica.com/doc/1902283/,
133921,https://civilica.com/doc/1900190/,
133921,https://civilica.com/doc/1900122/,
133921,https://civilica.com/doc/1900165/,
133921,https://civilica.com/doc/1900189/,
133921,https://civilica.com/doc/1900183/,
133921,https://civilica.com/doc/1900115/,
133921,https://civilica.com/doc/1900136/,
133921,https://civilica.com/doc/1900177/,
133921,https://civilica.com/doc/1900166/,
133921,https://civilica.com/doc/1900167/,
133921,https://civilica.com/doc/1900168/,
133921,https://civilica.com/doc/1900175/,
133921,https://civilica.com/doc/1962588/,
133921,https://civilica.com/doc/1900170/,
133921,https://civilica.com/doc/1900188/,
133921,https://civilica.com/doc/1900176/,
123882,https://civilica.com/doc/1875820/,
123882,https://civilica.com/doc/1875857/,
123882,https://civilica.com/doc/1875864/,
123882,https://civilica.com/doc/1875962/,
134521,https://civilica.com/doc/1895128/,
123882,https://civilica.com/doc/1875836/,
123882,https://civilica.com/doc/1875776/,
123882,https://civilica.com/doc/1876022/,
123882,https://civilica.com/doc/1875844/,
123882,https://civilica.com/doc/1876026/,
123882,https://civilica.com/doc/1876013/,
123882,https://civilica.com/doc/1875901/,
133397,https://civilica.com/doc/1927524/,
133397,https://civilica.com/doc/1927522/,
133397,https://civilica.com/doc/1927476/,
133397,https://civilica.com/doc/1927468/,
133397,https://civilica.com/doc/1927497/,
133397,https://civilica.com/doc/1927415/,
133397,https://civilica.com/doc/1927531/,
133397,https://civilica.com/doc/1927498/,
133397,https://civilica.com/doc/1927479/,
133397,https://civilica.com/doc/1927443/,
133397,https://civilica.com/doc/1927413/,
133397,https://civilica.com/doc/1927481/,
133397,https://civilica.com/doc/1927523/,
133397,https://civilica.com/doc/1927465/,
133397,https://civilica.com/doc/1927503/,
133397,https://civilica.com/doc/1927438/,
133397,https://civilica.com/doc/1927532/,
133397,https://civilica.com/doc/1927486/,
133397,https://civilica.com/doc/1927536/,
133397,https://civilica.com/doc/1927442/,
133397,https://civilica.com/doc/1927526/,
115132,https://civilica.com/doc/2086648/,
115132,https://civilica.com/doc/2086662/,
115132,https://civilica.com/doc/2086666/,
115132,https://civilica.com/doc/2086674/,
115132,https://civilica.com/doc/2086685/,
115132,https://civilica.com/doc/2086664/,
115132,https://civilica.com/doc/2086670/,
115132,https://civilica.com/doc/2086663/,
115132,https://civilica.com/doc/2086675/,
115132,https://civilica.com/doc/2086668/,
115132,https://civilica.com/doc/2086690/,
115132,https://civilica.com/doc/2086642/,
115132,https://civilica.com/doc/2086646/,
115132,https://civilica.com/doc/2086660/,
115132,https://civilica.com/doc/2086637/,
115132,https://civilica.com/doc/2086671/,
115132,https://civilica.com/doc/2086657/,
115132,https://civilica.com/doc/2086645/,
115132,https://civilica.com/doc/2086688/,
115132,https://civilica.com/doc/2086673/,
115132,https://civilica.com/doc/2086659/,
115132,https://civilica.com/doc/2086655/,
115132,https://civilica.com/doc/2086691/,
115132,https://civilica.com/doc/2086682/,
115132,https://civilica.com/doc/2086676/,
115132,https://civilica.com/doc/2086683/,
115132,https://civilica.com/doc/2086649/,
115132,https://civilica.com/doc/2086672/,
115132,https://civilica.com/doc/2086689/,
115132,https://civilica.com/doc/2086692/,
115132,https://civilica.com/doc/2086640/,
115132,https://civilica.com/doc/2086653/,
115132,https://civilica.com/doc/2086658/,
115132,https://civilica.com/doc/2086656/,
115132,https://civilica.com/doc/2086684/,
115132,https://civilica.com/doc/2086667/,
115132,https://civilica.com/doc/2086644/,
115132,https://civilica.com/doc/2086652/,
115132,https://civilica.com/doc/2086678/,
115132,https://civilica.com/doc/2086665/,
115132,https://civilica.com/doc/2086661/,
115132,https://civilica.com/doc/2086650/,
115132,https://civilica.com/doc/2086654/,
115132,https://civilica.com/doc/2086693/,
115132,https://civilica.com/doc/2086639/,
115132,https://civilica.com/doc/2086638/,
115132,https://civilica.com/doc/2086641/,
115132,https://civilica.com/doc/2086686/,
115132,https://civilica.com/doc/2086669/,
115132,https://civilica.com/doc/2086687/,
133397,https://civilica.com/doc/1927552/,
133397,https://civilica.com/doc/1927494/,
133397,https://civilica.com/doc/1927464/,
133397,https://civilica.com/doc/1927472/,
133397,https://civilica.com/doc/1927411/,
132803,https://civilica.com/doc/1885315/,
132803,https://civilica.com/doc/1885334/,
132803,https://civilica.com/doc/1885318/,
133397,https://civilica.com/doc/1927535/,
133397,https://civilica.com/doc/1927449/,
133397,https://civilica.com/doc/1927485/,
133397,https://civilica.com/doc/1927553/,
133397,https://civilica.com/doc/1927493/,
133397,https://civilica.com/doc/1927502/,
132803,https://civilica.com/doc/1885325/,
132803,https://civilica.com/doc/1885286/,
132803,https://civilica.com/doc/1885329/,
133397,https://civilica.com/doc/1927525/,
133397,https://civilica.com/doc/1927475/,
133397,https://civilica.com/doc/1927426/,
133397,https://civilica.com/doc/1927563/,
133397,https://civilica.com/doc/1927515/,
133397,https://civilica.com/doc/1927446/,
133397,https://civilica.com/doc/1927452/,
133397,https://civilica.com/doc/1927490/,
133397,https://civilica.com/doc/1927520/,
133397,https://civilica.com/doc/1927543/,
133397,https://civilica.com/doc/1927542/,
133397,https://civilica.com/doc/1927505/,
133397,https://civilica.com/doc/1927450/,
133397,https://civilica.com/doc/1927551/,
133397,https://civilica.com/doc/1927492/,
133397,https://civilica.com/doc/1927537/,
133397,https://civilica.com/doc/1927545/,
133397,https://civilica.com/doc/1927513/,
123885,https://civilica.com/doc/1897602/,
123885,https://civilica.com/doc/1897614/,
123885,https://civilica.com/doc/1897587/,
123885,https://civilica.com/doc/1897645/,
123885,https://civilica.com/doc/1897662/,
123885,https://civilica.com/doc/1897570/,
123885,https://civilica.com/doc/1897686/,
123885,https://civilica.com/doc/1897567/,
123885,https://civilica.com/doc/1897671/,
123885,https://civilica.com/doc/1897594/,
123885,https://civilica.com/doc/1897581/,
123885,https://civilica.com/doc/1897622/,
123885,https://civilica.com/doc/1897607/,
123885,https://civilica.com/doc/1897621/,
123885,https://civilica.com/doc/1897628/,
123885,https://civilica.com/doc/1897635/,
123885,https://civilica.com/doc/1897573/,
123885,https://civilica.com/doc/1897677/,
123885,https://civilica.com/doc/1897673/,
123885,https://civilica.com/doc/1897629/,
123885,https://civilica.com/doc/1897665/,
123885,https://civilica.com/doc/1897667/,
123885,https://civilica.com/doc/1897643/,
123885,https://civilica.com/doc/1897609/,
123885,https://civilica.com/doc/1897593/,
123885,https://civilica.com/doc/1897618/,
123885,https://civilica.com/doc/1897561/,
123885,https://civilica.com/doc/1897603/,
123885,https://civilica.com/doc/1897620/,
123885,https://civilica.com/doc/1897661/,
123885,https://civilica.com/doc/1897560/,
123885,https://civilica.com/doc/1897562/,
123885,https://civilica.com/doc/1897653/,
123885,https://civilica.com/doc/1897668/,
123885,https://civilica.com/doc/1897559/,
123885,https://civilica.com/doc/1897601/,
123885,https://civilica.com/doc/1897650/,
123885,https://civilica.com/doc/1897563/,
123885,https://civilica.com/doc/1897596/,
123885,https://civilica.com/doc/1897585/,
123885,https://civilica.com/doc/1897604/,
123885,https://civilica.com/doc/1897572/,
123885,https://civilica.com/doc/1897608/,
123885,https://civilica.com/doc/1897590/,
123885,https://civilica.com/doc/1897666/,
123885,https://civilica.com/doc/1897568/,
123885,https://civilica.com/doc/1897582/,
123885,https://civilica.com/doc/1897634/,
123885,https://civilica.com/doc/1897646/,
123885,https://civilica.com/doc/1897676/,
134521,https://civilica.com/doc/1894870/,
134521,https://civilica.com/doc/1894862/,
134521,https://civilica.com/doc/1895143/,
134521,https://civilica.com/doc/1894851/,
134521,https://civilica.com/doc/1895088/,
134521,https://civilica.com/doc/1894930/,
134521,https://civilica.com/doc/1895007/,
134521,https://civilica.com/doc/1895107/,
134521,https://civilica.com/doc/1895015/,
134521,https://civilica.com/doc/1894961/,
134521,https://civilica.com/doc/1895167/,
134521,https://civilica.com/doc/1895031/,
134521,https://civilica.com/doc/1895194/,
134521,https://civilica.com/doc/1894950/,
134521,https://civilica.com/doc/1895093/,
134521,https://civilica.com/doc/1895011/,
134521,https://civilica.com/doc/1894832/,
134521,https://civilica.com/doc/1894831/,
134521,https://civilica.com/doc/1895137/,
134521,https://civilica.com/doc/1895032/,
134521,https://civilica.com/doc/1895241/,
134521,https://civilica.com/doc/1894926/,
134521,https://civilica.com/doc/1895212/,
134521,https://civilica.com/doc/1895085/,
134521,https://civilica.com/doc/1894875/,
134521,https://civilica.com/doc/1894859/,
134521,https://civilica.com/doc/1895070/,
134521,https://civilica.com/doc/1894826/,
134521,https://civilica.com/doc/1895165/,
134521,https://civilica.com/doc/1895171/,
134521,https://civilica.com/doc/1894918/,
134521,https://civilica.com/doc/1895122/,
134521,https://civilica.com/doc/1894882/,
134521,https://civilica.com/doc/1895056/,
134521,https://civilica.com/doc/1895047/,
134521,https://civilica.com/doc/1894849/,
134521,https://civilica.com/doc/1895199/,
134521,https://civilica.com/doc/1894938/,
134521,https://civilica.com/doc/1895129/,
134521,https://civilica.com/doc/1895114/,
123885,https://civilica.com/doc/1897642/,
123885,https://civilica.com/doc/1897680/,
123885,https://civilica.com/doc/1897589/,
123885,https://civilica.com/doc/1897613/,
123885,https://civilica.com/doc/1897610/,
123885,https://civilica.com/doc/1897687/,
123885,https://civilica.com/doc/1897611/,
123885,https://civilica.com/doc/1897647/,
123885,https://civilica.com/doc/1897625/,
123885,https://civilica.com/doc/1897684/,
123885,https://civilica.com/doc/1897605/,
123885,https://civilica.com/doc/1897578/,
123885,https://civilica.com/doc/1897586/,
123885,https://civilica.com/doc/1897683/,
123885,https://civilica.com/doc/1897599/,
123885,https://civilica.com/doc/1897682/,
123885,https://civilica.com/doc/1897649/,
123885,https://civilica.com/doc/1897636/,
123885,https://civilica.com/doc/1897626/,
123885,https://civilica.com/doc/1897674/,
123885,https://civilica.com/doc/1897591/,
123885,https://civilica.com/doc/1897679/,
123885,https://civilica.com/doc/1897598/,
123885,https://civilica.com/doc/1897584/,
123885,https://civilica.com/doc/1897630/,
123885,https://civilica.com/doc/1897678/,
123885,https://civilica.com/doc/1897595/,
123885,https://civilica.com/doc/1897639/,
123885,https://civilica.com/doc/1897583/,
123885,https://civilica.com/doc/1897606/,
123885,https://civilica.com/doc/1897571/,
123885,https://civilica.com/doc/1897574/,
123885,https://civilica.com/doc/1897656/,
123885,https://civilica.com/doc/1897579/,
123885,https://civilica.com/doc/1897640/,
123885,https://civilica.com/doc/1897644/,
123885,https://civilica.com/doc/1897672/,
123885,https://civilica.com/doc/1897681/,
123885,https://civilica.com/doc/1897637/,
123885,https://civilica.com/doc/1897659/,
123885,https://civilica.com/doc/1897657/,
123885,https://civilica.com/doc/1897663/,
123885,https://civilica.com/doc/1897592/,
123885,https://civilica.com/doc/1897569/,
123885,https://civilica.com/doc/1897619/,
123885,https://civilica.com/doc/1897641/,
123885,https://civilica.com/doc/1897651/,
133397,https://civilica.com/l/133397/pgn-3/,
123882,https://civilica.com/l/123882/pgn-3/,
